response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
3.0426,0.0007,0.0000,0.0002,3.0415,0.0001,200,0.0002
2.6890,0.0000,0.0000,0.0001,2.6889,0.0001,200,3.0427
2.6830,0.0000,0.0000,0.0000,2.6829,0.0001,200,5.7318
2.8469,0.0000,0.0000,0.0000,2.8468,0.0000,200,8.4147
2.5949,0.0000,0.0000,0.0000,2.5948,0.0001,200,11.2617
2.9348,0.0000,0.0000,0.0000,2.9347,0.0000,200,13.8566
2.6363,0.0000,0.0000,0.0000,2.6362,0.0000,200,16.7914
2.6227,0.0000,0.0000,0.0000,2.6225,0.0001,200,19.4277
2.7295,0.0000,0.0000,0.0001,2.7293,0.0001,200,22.0504
2.7655,0.0000,0.0000,0.0000,2.7654,0.0000,200,24.7799
