response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.5465,0.0008,0.0000,0.0002,1.5452,0.0002,200,0.0003
1.0930,0.0000,0.0000,0.0001,1.0927,0.0002,200,1.5468
1.0475,0.0000,0.0000,0.0000,1.0473,0.0001,200,2.6398
1.0902,0.0000,0.0000,0.0000,1.0901,0.0001,200,3.6872
1.2416,0.0000,0.0000,0.0000,1.2414,0.0002,200,4.7774
1.0593,0.0000,0.0000,0.0000,1.0592,0.0001,200,6.0191
1.0905,0.0000,0.0000,0.0000,1.0904,0.0001,200,7.0784
1.2295,0.0000,0.0000,0.0000,1.2294,0.0001,200,8.1689
1.0765,0.0000,0.0000,0.0000,1.0764,0.0000,200,9.3984
1.2444,0.0000,0.0000,0.0000,1.2443,0.0000,200,10.4749
