response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.6637,0.0009,0.0000,0.0001,2.6625,0.0001,200,0.0001
2.3111,0.0000,0.0000,0.0000,2.3109,0.0001,200,2.6639
2.2801,0.0000,0.0000,0.0000,2.2800,0.0001,200,4.9750
2.1655,0.0000,0.0000,0.0001,2.1653,0.0002,200,7.2551
2.3138,0.0000,0.0000,0.0000,2.3136,0.0001,200,9.4206
2.2386,0.0000,0.0000,0.0000,2.2385,0.0001,200,11.7344
2.2595,0.0000,0.0000,0.0000,2.2594,0.0001,200,13.9731
2.1988,0.0000,0.0000,0.0000,2.1987,0.0001,200,16.2326
2.2195,0.0000,0.0000,0.0000,2.2194,0.0000,200,18.4314
2.4499,0.0000,0.0000,0.0000,2.4498,0.0001,200,20.6510
2.4576,0.0000,0.0000,0.0000,2.4575,0.0001,200,23.1009
2.1506,0.0000,0.0000,0.0000,2.1505,0.0001,200,25.5585
2.1907,0.0000,0.0000,0.0000,2.1906,0.0001,200,27.7091
2.4183,0.0000,0.0000,0.0000,2.4182,0.0001,200,29.8999
2.1863,0.0000,0.0000,0.0000,2.1862,0.0001,200,32.3182
2.4220,0.0000,0.0000,0.0000,2.4219,0.0001,200,34.5045
2.4568,0.0000,0.0000,0.0000,2.4567,0.0001,200,36.9265
2.2111,0.0000,0.0000,0.0001,2.2110,0.0001,200,39.3833
2.3969,0.0000,0.0000,0.0000,2.3968,0.0001,200,41.5945
2.4172,0.0000,0.0000,0.0000,2.4171,0.0001,200,43.9914
