response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
4.5702,0.0009,0.0000,0.0002,4.5688,0.0002,200,0.0002
4.2471,0.0000,0.0000,0.0000,4.2469,0.0001,200,4.5703
4.3034,0.0000,0.0000,0.0001,4.3033,0.0001,200,8.8175
4.0618,0.0000,0.0000,0.0000,4.0616,0.0002,200,13.1209
4.2304,0.0000,0.0000,0.0001,4.2303,0.0001,200,17.1827
4.3711,0.0000,0.0000,0.0000,4.3710,0.0001,200,21.4132
4.1020,0.0000,0.0000,0.0000,4.1019,0.0001,200,25.7843
4.1788,0.0000,0.0000,0.0000,4.1786,0.0001,200,29.8863
4.2103,0.0000,0.0000,0.0000,4.2102,0.0001,200,34.0651
4.1114,0.0000,0.0000,0.0000,4.1113,0.0001,200,38.2754
4.2179,0.0000,0.0000,0.0000,4.2178,0.0001,200,42.3868
4.3016,0.0000,0.0000,0.0000,4.3014,0.0001,200,46.6047
4.3014,0.0000,0.0000,0.0001,4.3012,0.0001,200,50.9063
4.2999,0.0000,0.0000,0.0001,4.2997,0.0000,200,55.2077
4.1873,0.0000,0.0000,0.0000,4.1872,0.0001,200,59.5076
4.1082,0.0000,0.0000,0.0000,4.1080,0.0001,200,63.6949
4.2698,0.0000,0.0000,0.0000,4.2697,0.0001,200,67.8030
4.4637,0.0000,0.0000,0.0000,4.4636,0.0001,200,72.0729
4.1696,0.0000,0.0000,0.0001,4.1694,0.0001,200,76.5366
4.1657,0.0000,0.0000,0.0000,4.1655,0.0001,200,80.7062
