response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
5.2902,0.0008,0.0000,0.0001,5.2891,0.0001,200,0.0003
2.7762,0.0000,0.0000,0.0000,2.7760,0.0002,200,5.2905
2.7543,0.0000,0.0000,0.0001,2.7541,0.0001,200,8.0667
2.6466,0.0000,0.0000,0.0000,2.6465,0.0001,200,10.8210
2.6514,0.0000,0.0000,0.0000,2.6513,0.0000,200,13.4676
2.6926,0.0000,0.0000,0.0000,2.6925,0.0000,200,16.1190
4.4054,0.0000,0.0000,0.0000,4.4053,0.0000,200,18.8116
2.6571,0.0000,0.0000,0.0000,2.6570,0.0000,200,23.2170
2.5298,0.0000,0.0000,0.0000,2.5297,0.0000,200,25.8741
2.4925,0.0000,0.0000,0.0000,2.4924,0.0000,200,28.4039
2.6580,0.0000,0.0000,0.0000,2.6579,0.0001,200,30.8964
2.7644,0.0000,0.0000,0.0000,2.7643,0.0000,200,33.5544
2.4139,0.0000,0.0000,0.0000,2.4138,0.0001,200,36.3188
2.7722,0.0000,0.0000,0.0001,2.7720,0.0001,200,38.7328
2.4950,0.0000,0.0000,0.0000,2.4949,0.0001,200,41.5050
2.4143,0.0000,0.0000,0.0000,2.4142,0.0001,200,44.0000
2.5007,0.0000,0.0000,0.0000,2.5004,0.0002,200,46.4143
2.7653,0.0000,0.0000,0.0001,2.7651,0.0001,200,48.9149
2.6730,0.0000,0.0000,0.0000,2.6729,0.0000,200,51.6802
2.8566,0.0000,0.0000,0.0000,2.8564,0.0001,200,54.3532
