response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.6920,0.0008,0.0000,0.0002,2.6909,0.0001,200,0.0002
2.3318,0.0000,0.0000,0.0000,2.3316,0.0001,200,2.6922
2.2759,0.0000,0.0000,0.0000,2.2758,0.0001,200,5.0240
2.2608,0.0000,0.0000,0.0000,2.2608,0.0000,200,7.2999
3.5757,0.0000,0.0000,0.0000,3.5756,0.0001,200,9.5607
2.2836,0.0000,0.0000,0.0000,2.2835,0.0000,200,13.1364
2.6319,0.0000,0.0000,0.0000,2.6318,0.0001,200,15.4200
2.7653,0.0000,0.0000,0.0000,2.7652,0.0000,200,18.0519
2.2843,0.0000,0.0000,0.0000,2.2842,0.0000,200,20.8172
2.2958,0.0000,0.0000,0.0000,2.2957,0.0001,200,23.1015
