response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
3.1402,0.0023,0.0000,0.0006,2.3270,0.8101,200,0.0014
2.0664,0.0000,0.0000,0.0000,1.4457,0.6206,200,3.1416
2.0355,0.0000,0.0000,0.0000,1.4064,0.6290,200,5.2080
2.4211,0.0000,0.0000,0.0000,1.8398,0.5812,200,7.2435
1.8058,0.0000,0.0000,0.0000,1.3749,0.4308,200,9.6645
1.8200,0.0000,0.0000,0.0000,1.3841,0.4358,200,11.4703
2.0037,0.0000,0.0000,0.0001,1.5566,0.4470,200,13.2903
4.0978,0.0000,0.0000,0.0000,1.7831,2.3146,200,15.2940
1.7926,0.0000,0.0000,0.0000,1.3736,0.4189,200,19.3918
1.9796,0.0000,0.0000,0.0000,1.3629,0.6167,200,21.1844
1.9961,0.0000,0.0000,0.0000,1.3710,0.6250,200,23.1640
2.1832,0.0000,0.0000,0.0000,1.3525,0.8307,200,25.1601
2.1810,0.0000,0.0000,0.0000,1.3731,0.8079,200,27.3434
2.2059,0.0000,0.0000,0.0001,1.5959,0.6099,200,29.5244
2.1994,0.0000,0.0000,0.0000,1.3909,0.8085,200,31.7303
2.2177,0.0000,0.0000,0.0000,1.4071,0.8106,200,33.9297
2.2109,0.0000,0.0000,0.0000,1.5822,0.6286,200,36.1474
2.1925,0.0000,0.0000,0.0000,1.5857,0.6067,200,38.3583
2.3477,0.0000,0.0000,0.0000,1.5167,0.8309,200,40.5508
1.9685,0.0000,0.0000,0.0000,1.3529,0.6156,200,42.8985
