response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
4.4785,0.0006,0.0000,0.0001,3.3735,1.1042,200,0.0002
4.1263,0.0000,0.0000,0.0001,3.2905,0.8357,200,4.4788
3.9626,0.0000,0.0000,0.0000,3.3595,0.6030,200,8.6050
3.8063,0.0000,0.0000,0.0000,3.4038,0.4024,200,12.5676
3.7953,0.0000,0.0000,0.0000,3.3907,0.4045,200,16.3739
3.8115,0.0000,0.0000,0.0000,3.4031,0.4084,200,20.1692
3.7997,0.0000,0.0000,0.0001,3.3958,0.4038,200,23.9807
3.7902,0.0000,0.0000,0.0000,3.3846,0.4055,200,27.7804
4.0313,0.0000,0.0000,0.0000,3.6264,0.4048,200,31.5706
3.9908,0.0000,0.0000,0.0000,3.5898,0.4009,200,35.6018
3.7641,0.0000,0.0000,0.0000,3.3699,0.3941,200,39.5927
3.9357,0.0000,0.0000,0.0000,3.5117,0.4239,200,43.3568
3.7929,0.0000,0.0000,0.0000,3.1837,0.6091,200,47.2925
3.7828,0.0000,0.0000,0.0000,3.1806,0.6021,200,51.0854
4.0887,0.0000,0.0000,0.0000,3.6805,0.4081,200,54.8681
3.8076,0.0000,0.0000,0.0000,3.4043,0.4032,200,58.9568
3.8263,0.0000,0.0000,0.0000,3.0091,0.8171,200,62.7644
3.9473,0.0000,0.0000,0.0000,3.2292,0.7181,200,66.5906
3.7374,0.0000,0.0000,0.0000,3.1328,0.6045,200,70.5379
4.0294,0.0000,0.0000,0.0001,3.6243,0.4048,200,74.2754
