response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.1009,0.0022,0.0000,0.0007,1.1183,0.9793,200,0.0014
1.5082,0.0000,0.0000,0.0000,0.7177,0.7904,200,2.1023
1.7346,0.0000,0.0000,0.0000,0.9073,0.8272,200,3.6105
1.7062,0.0000,0.0000,0.0000,0.7142,0.9919,200,5.3451
1.7294,0.0000,0.0000,0.0000,0.9344,0.7949,200,7.0512
1.5845,0.0000,0.0000,0.0000,0.7150,0.8694,200,8.7806
1.5100,0.0000,0.0000,0.0000,0.7207,0.7893,200,10.3651
1.5603,0.0000,0.0000,0.0001,0.7444,0.8158,200,11.8751
1.5287,0.0000,0.0000,0.0000,0.7405,0.7881,200,13.4354
1.5069,0.0000,0.0000,0.0000,0.7171,0.7898,200,14.9641
1.3190,0.0000,0.0000,0.0000,0.7143,0.6046,200,16.4710
1.3584,0.0000,0.0000,0.0001,0.7162,0.6421,200,17.7900
1.4943,0.0000,0.0000,0.0000,0.7527,0.7415,200,19.1484
1.6852,0.0000,0.0000,0.0000,1.1736,0.5115,200,20.6427
1.5319,0.0000,0.0000,0.0000,0.7275,0.8043,200,22.3279
1.5074,0.0000,0.0000,0.0000,0.7149,0.7924,200,23.8598
1.5049,0.0000,0.0000,0.0000,0.7195,0.7853,200,25.3672
1.5442,0.0000,0.0000,0.0000,0.7338,0.8104,200,26.8721
1.5117,0.0000,0.0000,0.0000,0.7207,0.7910,200,28.4163
1.5065,0.0000,0.0000,0.0000,0.7171,0.7893,200,29.9281
