response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.6907,0.0006,0.0000,0.0002,1.8521,0.8378,200,0.0002
1.6303,0.0000,0.0000,0.0000,0.9747,0.6555,200,2.6909
1.8328,0.0000,0.0000,0.0001,1.0148,0.8179,200,4.3212
1.6694,0.0000,0.0000,0.0003,1.0238,0.6451,200,6.1540
3.4523,0.0000,0.0000,0.0001,0.9684,2.4838,200,7.8234
2.1861,0.0000,0.0000,0.0000,1.1263,1.0598,200,11.2757
2.1290,0.0000,0.0000,0.0000,1.2890,0.8400,200,13.4618
2.1508,0.0000,0.0000,0.0000,1.1153,1.0354,200,15.5909
2.1484,0.0000,0.0000,0.0000,1.1115,1.0368,200,17.7416
2.0126,0.0000,0.0000,0.0000,0.9789,1.0336,200,19.8900
1.9976,0.0000,0.0000,0.0000,1.1714,0.8261,200,21.9025
1.8061,0.0000,0.0000,0.0000,0.9685,0.8375,200,23.9002
2.0861,0.0000,0.0000,0.0000,1.1342,0.9519,200,25.7062
1.5941,0.0000,0.0000,0.0001,0.9655,0.6284,200,27.7924
1.6268,0.0000,0.0000,0.0000,0.9934,0.6334,200,29.3864
1.6892,0.0000,0.0000,0.0000,1.0501,0.6391,200,31.0133
1.6966,0.0000,0.0000,0.0000,0.9918,0.7048,200,32.7025
2.5529,0.0000,0.0000,0.0000,1.0172,1.5357,200,34.3991
1.4147,0.0000,0.0000,0.0000,0.9762,0.4384,200,36.9520
1.8071,0.0000,0.0000,0.0000,0.9823,0.8248,200,38.3668
