response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
8.4829,0.1858,0.0035,0.0002,5.4872,2.8096,200,0.0002
6.9564,0.0000,0.0000,0.0000,5.4599,1.4965,200,8.4831
6.9331,0.0000,0.0000,0.0000,5.4863,1.4468,200,15.4395
7.4791,0.0000,0.0000,0.0000,5.4504,2.0286,200,22.3726
7.8417,0.0000,0.0000,0.0000,5.5395,2.3021,200,29.8517
7.8337,0.0000,0.0000,0.0000,5.4829,2.3508,200,37.6934
7.7652,0.0000,0.0000,0.0000,5.4537,2.3115,200,45.5271
7.6353,0.0000,0.0000,0.0000,5.4674,2.1678,200,53.2924
7.5798,0.0000,0.0000,0.0000,5.4689,2.1108,200,60.9276
7.2060,0.0000,0.0000,0.0000,5.4418,1.7642,200,68.5074
6.8085,0.0000,0.0000,0.0000,5.5373,1.2711,200,75.7134
6.7538,0.0000,0.0000,0.0000,5.6456,1.1081,200,82.5219
6.4453,0.0000,0.0000,0.0000,5.4118,1.0335,200,89.2757
6.3797,0.0000,0.0000,0.0000,5.4988,0.8809,200,95.7210
6.3935,0.0000,0.0000,0.0000,5.5334,0.8601,200,102.1007
6.2169,0.0000,0.0000,0.0000,5.3869,0.8299,200,108.4942
6.4042,0.0000,0.0000,0.0000,5.5780,0.8262,200,114.7111
6.2834,0.0000,0.0000,0.0000,5.4371,0.8462,200,121.1154
6.3834,0.0000,0.0000,0.0000,5.5068,0.8766,200,127.3988
6.2918,0.0000,0.0000,0.0000,5.4766,0.8151,200,133.7822
