response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.6371,0.0007,0.0000,0.0002,1.8070,0.8290,200,0.0002
1.7503,0.0000,0.0000,0.0000,1.1234,0.6267,200,2.6373
1.8378,0.0000,0.0000,0.0000,1.2159,0.6218,200,4.3875
1.8498,0.0000,0.0000,0.0001,1.2212,0.6284,200,6.2254
1.8435,0.0000,0.0000,0.0000,1.2158,0.6277,200,8.0752
1.8464,0.0000,0.0000,0.0000,1.2154,0.6310,200,9.9187
1.6363,0.0000,0.0000,0.0000,1.2124,0.4239,200,11.7651
1.6497,0.0000,0.0000,0.0000,1.0148,0.6349,200,13.4015
3.4302,0.0000,0.0000,0.0000,0.9977,2.4324,200,15.0512
2.4720,0.0000,0.0000,0.0000,1.6506,0.8214,200,18.4814
2.0022,0.0000,0.0000,0.0000,0.9795,1.0226,200,20.9534
2.0974,0.0000,0.0000,0.0000,1.0808,1.0165,200,22.9556
1.9969,0.0000,0.0000,0.0000,1.1873,0.8095,200,25.0530
1.8017,0.0000,0.0000,0.0000,1.1804,0.6213,200,27.0499
1.8226,0.0000,0.0000,0.0000,0.9996,0.8229,200,28.8517
1.8673,0.0000,0.0000,0.0000,1.2451,0.6221,200,30.6742
1.6424,0.0000,0.0000,0.0000,1.2172,0.4252,200,32.5415
1.8577,0.0000,0.0000,0.0001,1.4237,0.4338,200,34.1839
1.6302,0.0000,0.0000,0.0000,1.2057,0.4244,200,36.0416
1.5344,0.0000,0.0000,0.0001,1.1108,0.4235,200,37.6718
