response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.0801,0.0006,0.0000,0.0002,1.6596,0.4196,200,0.0002
0.9821,0.0000,0.0000,0.0001,0.7783,0.2036,200,2.0803
1.1844,0.0000,0.0000,0.0000,0.7707,0.4136,200,3.0623
3.2057,0.0000,0.0000,0.0001,0.7622,2.4435,200,4.2468
1.5944,0.0000,0.0000,0.0000,0.9887,0.6056,200,7.4525
1.3904,0.0000,0.0000,0.0000,0.7682,0.6221,200,9.0469
1.3728,0.0000,0.0000,0.0000,0.7688,0.6039,200,10.4373
1.3525,0.0000,0.0000,0.0000,0.7436,0.6089,200,11.8101
1.3529,0.0000,0.0000,0.0000,0.7541,0.5987,200,13.1626
2.5894,0.0000,0.0000,0.0000,1.4001,1.1892,200,14.5155
2.1372,0.0000,0.0000,0.0001,1.1503,0.9867,200,17.1049
2.0624,0.0000,0.0000,0.0000,0.8677,1.1946,200,19.2421
1.9438,0.0000,0.0000,0.0000,0.9375,1.0062,200,21.3045
1.7477,0.0000,0.0000,0.0000,0.9486,0.7991,200,23.2483
1.5497,0.0000,0.0000,0.0000,0.7508,0.7989,200,24.9960
1.3678,0.0000,0.0000,0.0000,0.9428,0.4249,200,26.5458
1.2079,0.0000,0.0000,0.0000,0.8044,0.4034,200,27.9135
1.2067,0.0000,0.0000,0.0000,0.7639,0.4427,200,29.1214
1.1924,0.0000,0.0000,0.0000,0.7601,0.4322,200,30.3281
0.9591,0.0000,0.0000,0.0000,0.7446,0.2145,200,31.5205
