response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
13.5990,0.0008,0.0000,0.0002,6.2308,7.3672,200,0.0002
21.9396,0.0000,0.0000,0.0001,5.6414,16.2980,200,13.5992
9.8156,0.0000,0.0000,0.0000,5.6080,4.2076,200,35.5388
10.2141,0.0000,0.0000,0.0000,5.6344,4.5797,200,45.3545
14.0538,0.0000,0.0000,0.0000,5.6406,8.4132,200,55.5685
13.5318,0.0000,0.0000,0.0001,5.2943,8.2374,200,69.6223
13.8667,0.0000,0.0000,0.0000,5.6345,8.2321,200,83.1542
13.3200,0.0000,0.0000,0.0000,5.9759,7.3440,200,97.0208
14.5243,0.0000,0.0000,0.0000,5.4695,9.0548,200,110.3408
10.6993,0.0000,0.0000,0.0000,5.7843,4.9149,200,124.8651
9.6620,0.0000,0.0000,0.0000,5.7853,3.8766,200,135.5644
14.0228,0.0000,0.0000,0.0000,5.8064,8.2164,200,145.2264
13.5535,0.0000,0.0000,0.0000,5.8040,7.7495,200,159.2493
9.2403,0.0000,0.0000,0.0000,5.6364,3.6038,200,172.8028
10.1881,0.0000,0.0000,0.0000,5.8572,4.3308,200,182.0431
9.1873,0.0000,0.0000,0.0000,5.6429,3.5444,200,192.2311
9.8346,0.0000,0.0000,0.0000,5.4440,4.3906,200,201.4185
12.1144,0.0000,0.0000,0.0000,5.6361,6.4782,200,211.2530
13.4646,0.0000,0.0000,0.0000,5.7271,7.7374,200,223.3674
13.5939,0.0000,0.0000,0.0000,5.7372,7.8566,200,236.8321
