response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.9775,0.0006,0.0000,0.0001,1.1849,0.7918,200,0.0003
1.0093,0.0000,0.0000,0.0000,0.7937,0.2155,200,1.9778
0.9967,0.0000,0.0000,0.0000,0.7767,0.2199,200,2.9871
1.0137,0.0000,0.0000,0.0000,0.7775,0.2361,200,3.9838
1.0112,0.0000,0.0000,0.0000,0.7882,0.2229,200,4.9975
1.0161,0.0000,0.0000,0.0000,0.8079,0.2081,200,6.0087
1.0090,0.0000,0.0000,0.0000,0.7889,0.2201,200,7.0248
1.0101,0.0000,0.0000,0.0000,0.7876,0.2225,200,8.0338
1.0065,0.0000,0.0000,0.0000,0.7877,0.2187,200,9.0439
1.0091,0.0000,0.0000,0.0000,0.7937,0.2153,200,10.0504
0.9963,0.0000,0.0000,0.0001,0.7822,0.2140,200,11.0594
0.9971,0.0000,0.0000,0.0001,0.7781,0.2189,200,12.0557
1.0119,0.0000,0.0000,0.0000,0.7863,0.2255,200,13.0529
1.0118,0.0000,0.0000,0.0000,0.8002,0.2116,200,14.0648
0.9962,0.0000,0.0000,0.0000,0.7753,0.2209,200,15.0766
1.0050,0.0000,0.0000,0.0001,0.7839,0.2210,200,16.0728
0.9951,0.0000,0.0000,0.0001,0.7772,0.2177,200,17.0778
1.0501,0.0000,0.0000,0.0001,0.8110,0.2389,200,18.0729
1.0038,0.0000,0.0000,0.0000,0.7805,0.2232,200,19.1231
1.0276,0.0000,0.0000,0.0001,0.8205,0.2071,200,20.1268
