response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.8033,0.0007,0.0000,0.0002,1.4018,0.4006,200,0.0002
0.8098,0.0000,0.0000,0.0000,0.6014,0.2084,200,1.8035
0.8289,0.0000,0.0000,0.0000,0.6191,0.2097,200,2.6133
0.8201,0.0000,0.0000,0.0000,0.6049,0.2152,200,3.4423
0.8328,0.0000,0.0000,0.0000,0.6236,0.2091,200,4.2624
0.8317,0.0000,0.0000,0.0000,0.6179,0.2137,200,5.0951
0.8236,0.0000,0.0000,0.0000,0.6124,0.2111,200,5.9268
0.8350,0.0000,0.0000,0.0001,0.6065,0.2284,200,6.7504
0.8161,0.0000,0.0000,0.0000,0.6063,0.2097,200,7.5855
0.8184,0.0000,0.0000,0.0001,0.6019,0.2163,200,8.4016
0.8326,0.0000,0.0000,0.0000,0.6214,0.2111,200,9.2200
0.8177,0.0000,0.0000,0.0000,0.6115,0.2062,200,10.0526
0.8179,0.0000,0.0000,0.0000,0.5997,0.2181,200,10.8703
0.8333,0.0000,0.0000,0.0000,0.6201,0.2132,200,11.6882
0.8437,0.0000,0.0000,0.0000,0.6056,0.2381,200,12.5215
0.8210,0.0000,0.0000,0.0000,0.6041,0.2168,200,13.3653
0.8149,0.0000,0.0000,0.0001,0.6019,0.2130,200,14.1862
0.8254,0.0000,0.0000,0.0000,0.5981,0.2272,200,15.0012
0.8109,0.0000,0.0000,0.0000,0.6012,0.2096,200,15.8265
0.8248,0.0000,0.0000,0.0000,0.6042,0.2205,200,16.6374
