response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.2225,0.0014,0.0000,0.0007,1.5988,0.6206,200,0.0011
1.2607,0.0000,0.0000,0.0000,0.8353,0.4253,200,2.2237
1.2767,0.0000,0.0000,0.0000,0.8478,0.4288,200,3.4844
1.2661,0.0000,0.0000,0.0000,0.8347,0.4314,200,4.7610
1.4931,0.0000,0.0000,0.0001,1.0703,0.4226,200,6.0272
1.4409,0.0000,0.0000,0.0000,0.8322,0.6086,200,7.5202
1.4463,0.0000,0.0000,0.0000,0.8288,0.6175,200,8.9611
1.6512,0.0000,0.0000,0.0000,0.8307,0.8204,200,10.4074
1.6571,0.0000,0.0000,0.0000,1.0462,0.6109,200,12.0586
1.4565,0.0000,0.0000,0.0000,1.0398,0.4166,200,13.7158
1.4723,0.0000,0.0000,0.0000,1.0475,0.4246,200,15.1723
1.7800,0.0000,0.0000,0.0000,1.0483,0.7316,200,16.6446
1.9172,0.0000,0.0000,0.0001,0.8493,1.0677,200,18.4246
1.4607,0.0000,0.0000,0.0000,0.8548,0.6059,200,20.3418
1.6710,0.0000,0.0000,0.0001,1.0491,0.6218,200,21.8025
5.6474,0.0000,0.0000,0.0001,3.0438,2.6035,200,23.4734
2.8607,0.0000,0.0000,0.0000,0.8399,2.0207,200,29.1208
2.4124,0.0000,0.0000,0.0000,1.2283,1.1841,200,31.9816
3.2404,0.0000,0.0000,0.0000,1.0715,2.1689,200,34.3939
2.4008,0.0000,0.0000,0.0001,1.2223,1.1784,200,37.6343
